2;ACIDE UNDÉCYLÉNIQUE|10 g;UNDÉCYLÉNATE DE ZINC|10 g;MYCODECYL, crème
4;AUBÉPINE (EXTRAIT D') (FLUIDE)|2,50 g;PASSIFLORE (EXTRAIT DE) (FLUIDE)|5 g;BROMURE DE SODIUM|2 g;BROMURE DE POTASSIUM|2 g;SEDATIF TIBER, sirop
1;BÊTA-ESTRADIOL HÉMIHYDRATÉ|3,90 mg;CLIMARA 50 microgrammes/24 heures, dispositif transdermique
1;FUMARATE DE BISOPROLOL|10 mg;BISOPROLOL ACTAVIS FRANCE 10 mg, comprimé sécable
1;CANDÉSARTAN CILEXÉTIL|16 mg;CANDESARTAN RANBAXY 16 mg, comprimé sécable
1;CHLORHYDRATE D'OXYCODONE|5 mg;OXYCONTIN L.P. 5 mg, comprimé pelliculé à libération prolongée
1;DEXPANTHÉNOL|5 g;DEXPANTHENOL EG LABO CONSEIL 5 %, pommade
5;CHLORURE DE SODIUM|0,60 g;CHLORURE DE POTASSIUM|0,03 g;GLUCOSE MONOHYDRATÉ|5,50 g;SODIUM (LACTATE DE), SOLUTION DE|0,516 g;CHLORURE DE CALCIUM DIHYDRATÉ|0,03 g;RINGER LACTATE GLUCOSE A 5 POUR CENT AGUETTANT, solution injectable pour perfusion (poche)
1;BÊTA-ESTRADIOL HÉMIHYDRATÉ|;VIVELLEDOT 75 microgrammes/24 heures, dispositif transdermique
1;RIBAVIRINE|200 mg;RIBAVIRINE TEVA PHARMA BV 200 mg, comprimé pelliculé
1;CHLORHYDRATE D'ACÉBUTOLOL|221,6 mg;ACEBUTOLOL SANDOZ 200 mg, comprimé enrobé
1;CAULOPHYLLUM THALICTROIDES POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %);CAULOPHYLLUM THALICTROIDES BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;GLICLAZIDE|80 mg;GLICLAZIDE BIOGARAN 80 mg, comprimé sécable
1;GLUCOSE MONOHYDRATÉ|2,75 g;GLUCOSE 2,5 POUR CENT AGUETTANT, solution pour perfusion
1;CHLORHYDRATE DE SERTRALINE|;SERTRALINE RANBAXY 50 mg, gélule
1;CHLORHYDRATE DE DONÉPÉZIL|5 mg;DONEPEZIL MYLAN 5 mg, comprimé pelliculé
1;FENTANYL|2,1 mg;FENTANYL MYLAN 12 microgrammes/heure, dispositif transdermique
1;PRAVASTATINE SODIQUE|20 mg;PRAVASTATINE RPG 20 mg, comprimé sécable
1;ISPAGHUL (TÉGUMENT DE LA GRAINE D') (POUDRE DE)|40,231 g;TRANSILANE, poudre pour suspension buvable
1;TARTRATE DE BRIMONIDINE|2 mg;BRIMONIDINE SANDOZ 0,2 % (2 mg/ml), collyre en solution
1;DESLORATADINE|5 mg;DESLORATADINE CRISTERS 5 mg, comprimé pelliculé
1;OLSALAZINE SODIQUE|500,00 mg;DIPENTUM 500 mg, comprimé
1;CEFPODOXIME PROXÉTIL|;CEFPODOXIME RATIOPHARM 100 mg, comprimé pelliculé
1;NABUMÉTONE|500 mg;NABUCOX 500 mg, comprimé pelliculé
1;OXALATE D'IVABRADINE|5,961 mg;IVABRADINE SANDOZ 5 mg, comprimé pelliculé sécable
1;HYDROGÉNOTARTRATE DE RIVASTIGMINE|;RIVASTIGMINE EG 1,5 mg, gélule
1;IBANDRONIQUE (ACIDE), SEL MONOSODIQUE, MONOHYDRATÉ|;BONVIVA 150 mg, comprimé pelliculé
1;PIROXICAM|20 mg;PIROXICAM TEVA 20 mg, gélule
5;CHLORURE DE SODIUM|11,57 g;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ|0,2033 g;GLUCOSE MONOHYDRATÉ|33 g;BICARBONATE DE SODIUM|5,880 g;CHLORURE DE CALCIUM DIHYDRATÉ|0,5145 g;BICAVERA 1,5 % GLUCOSE, 1,75 mmol/l calcium, solution pour dialyse péritonéale
1;FORMICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES|4CH à 30CH et 8DH à 60DH (pommade à 1 %, 4 % ou 10 %);FORMICUM ACIDUM LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH
1;DULCAMARA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH;HYPERICUM PERFORATUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;TIANEPTINE SODIQUE|12,500 mg;TIANEPTINE BIOGARAN 12,5 mg, comprimé enrobé
1;TROXÉRUTINE|3,5 g;TROXERUTINE BIOGARAN CONSEIL 3,5 g, poudre pour solution buvable en sachet-dose
1;SODIUM (IODURE [131 I] DE) (SOLUTION DE)|111 MBq;IODURE [131 I] DE SODIUM CIS BIO INTERNATIONAL 111 MBq/mL, solution injectable
1;ACICLOVIR|5 g;ACICLOVIR ZYDUS 5 %, crème
1;CHLORHYDRATE D'ANAGRÉLIDE MONOHYDRATÉ|;ANAGRELIDE BIOGARAN 0,5 mg, gélule
6;THYMOL|0,037 g;CINÉOLE|0,075 g;BENZOATE DE SODIUM|2,040 g;SALICYLATE DE SODIUM|0,090 g;BORAX|2,000 g;LÉVOMENTHOL|0,037 g;GLYCO-THYMOLINE 55, solution buccale
2;AMOXICILLINE TRIHYDRATÉE|;CLAVULANATE DE POTASSIUM|;AMOXICILLINE/ACIDE CLAVULANIQUE ZYDUS 1 g/125 mg ADULTES, poudre pour suspension buvable en sachet-dose (rapport amoxicilline/acide clavulanique : 8/1)
1;FOLLITROPINE ALFA |450 UI;BEMFOLA 450 UI/0,75 ml, solution injectable en stylo prérempli
20;LEUCINE|10,00 g;ISOLEUCINE|6,70 g;SÉRINE|4,00 g;TRYPTOPHANE L|2,00 g;PROLINE|3,00 g;MÉTHIONINE|2,40 g;CYSTÉINE|1,89 g;VALINE|7,60 g;TAURINE|0,60 g;ACIDE GLUTAMIQUE|10,00 g;L-LYSINE|11,00 g;THRÉONINE|3,70 g;ASPARTIQUE (ACIDE)|6,00 g;CHLORHYDRATE DE L-ORNITHINE|3,18 g;ARGININE|8,40 g;ALANINE|8,00 g;TYROSINE|0,45 g;HISTIDINE|3,80 g;PHÉNYLALANINE|4,20 g;GLYCINE|4,00 g;PRIMENE 10 %, solution injectable pour perfusion
1;TROPATÉPINE (CHLORHYDRATE DE)|10 mg;LEPTICUR 10 mg, comprimé
1;BENZOATE DE RIZATRIPTAN|;RIZATRIPTAN MYLAN 10 mg, comprimé orodispersible
1;ACIDE CHOLIQUE|250 mg;ORPHACOL 250 mg, gélule
1;FUMARATE DE QUÉTIAPINE|;QUETIAPINE ZENTIVA LP 300 mg, comprimé à libération prolongée
3;ABACAVIR (SULFATE D')|702 mg;LAMIVUDINE|300 mg;DOLUTÉGRAVIR SODIQUE|52,6 mg;TRIUMEQ 50 mg/600 mg/300 mg, comprimé pelliculé
1;CHLORHYDRATE DE DULOXÉTINE|67,35 mg;DULOXETINE ZENTIVA 60 mg, gélule gastro-résistante
1;DICHLORHYDRATE DE LÉVOCÉTIRIZINE|5 mg;LEVOCETIRIZINE SANDOZ 5 mg, comprimé pelliculé
2;CILASTATINE SODIQUE|;IMIPÉNEM MONOHYDRATÉ|;IMIPENEM/CILASTATINE ARROW 500 mg/500 mg, poudre pour solution pour perfusion
1;ÉTANERCEPT |50 mg;BENEPALI 50 mg, solution injectable en stylo prérempli
1;ÉVÉROLIMUS|3 mg;VOTUBIA 3 mg, comprimé dispersible
2;DIGLUCONATE DE CHLORHEXIDINE|0,050 g;TÉTRACAÏNE (CHLORHYDRATE DE)|0,015 g;DRILL MAUX DE GORGE CHLORHEXIDINE TETRACAINE, collutoire en flacon pressurisé
2;HYDROCHLOROTHIAZIDE|12,50 mg;TELMISARTAN|40 mg;TOLUCOMBI 40 mg/12,5 mg, comprimé
1;FÉNOFIBRATE|67 mg;FENOFIBRATE BIOGARAN 67 mg, gélule
2;HYDROCHLOROTHIAZIDE|12,5 mg;CHLORHYDRATE DE QUINAPRIL|;QUINAPRIL/HYDROCHLOROTHIAZIDE TEVA SANTE 20 mg/12,5 mg, comprimé pelliculé sécable
1;LÉVOTHYROXINE SODIQUE|150 microgrammes;LEVOTHYROXINE BIOGARAN 150 microgrammes, comprimé sécable
1;IMIQUIMOD|12,5 mg;ALDARA 5 %, crème
1;MALÉATE ACIDE DE LÉVOMÉPROMAZINE|135 mg;NOZINAN 100 mg, comprimé pelliculé sécable
2;PHOSPHATE DE SITAGLIPTINE MONOHYDRATÉ|;CHLORHYDRATE DE METFORMINE|1000 mg;VELMETIA 50 mg/1000 mg, comprimé pelliculé
1;ÉTANERCEPT |25 mg;ENBREL 25 mg, poudre et solvant pour solution injectable
1;MINOXIDIL|2 g;MINOXIDIL BAILLEUL 2 %, solution pour application cutanée
2;HYDROCHLOROTHIAZIDE|12,50 mg;TELMISARTAN|80 mg;TELMISARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 80 mg/12,5 mg, comprimé
1;VALSARTAN|80 mg;VALSARTAN PHR LAB 80 mg, comprimé pelliculé
1;IBUPROFÈNE (LYSINATE D')|684 mg;IBUPROFENE MYLAN CONSEIL 400 mg, comprimé pelliculé
1;LÉVÉTIRACÉTAM|500 mg;LEVETIRACETAM RANBAXY 500 mg, comprimé pelliculé sécable
1;SULFATE DE SALBUTAMOL|1,5 mg;VENTOLINE 1,25 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose
1;TOSILATE DE PÉRINDOPRIL|2,5 mg;PERINDOPRIL TOSILATE TEVA 2,5 mg, comprimé pelliculé
1;DESLORATADINE|5 mg;AERIUS 5 mg, comprimé pelliculé
1;HYDROGÉNOSULFATE DE CLOPIDOGREL|;PLAVIX 300 mg, comprimé pelliculé
6;FACTEUR X DE COAGULATION HUMAIN |720 - 1200 UI;PROTÉINE S |480 - 1280 UI;FACTEUR IX DE COAGULATION HUMAIN |1000 UI;FACTEUR VII DE COAGULATION HUMAIN |360 - 960 UI;PROTÉINE C HUMAINE |520 - 1240 UI;FACTEUR II DE COAGULATION HUMAIN |560 - 1520 UI;OCTAPLEX 1000 UI, poudre et solvant pour solution pour perfusion
1;OXCARBAZÉPINE|300 mg;OXCARBAZEPINE SANDOZ 300 mg, comprimé pelliculé
1;EXTRAIT SEC RAFFINÉ ET QUANTIFIÉ DE GINKGO|40 mg;GINKGO ARROW CONSEIL 40 mg, comprimé pelliculé
1;TRIPTORÉLINE|100 microgrammes;DECAPEPTYL 0,1 mg, poudre et solvant pour solution injectable (S.C.)
1;SPIRAMYCINE|3 000 000 UI;ROVAMYCINE 3 MILLIONS U I, comprimé pelliculé
1;VALSARTAN|160 mg;VALSARTAN ISOMED 160 mg, comprimé pelliculé sécable
1;LACOSAMIDE|100 mg;VIMPAT 100 mg, comprimé pelliculé
1;AURUM MURIATICUM NATRONATUM POUR PRÉPARATIONS HOMÉOPATHIQUES|4CH à 30CH et 8DH à 60DH;AURUM MURIATICUM NATRONATUM WELEDA, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH
1;ACIDE CARGLUMIQUE|200 mg;CARBAGLU 200 mg, comprimé dispersible
1;RAMIPRIL|5 mg;RAMIPRIL EG 5 mg, comprimé sécable
1;DROPÉRIDOL|5 mg;DROPERIDOL ARROW 5 mg/2 ml, solution injectable (IM)
1;HYDROGÉNOTARTRATE DE RIVASTIGMINE|;RIVASTIGMINE BIOGARAN 3 mg, gélule
1;LÉVÉTIRACÉTAM|1000 mg;LEVETIRACETAM RANBAXY 1000 mg, comprimé pelliculé sécable
2;FOLLITROPINE ALFA |450 UI;LUTROPINE ALFA |225 UI;PERGOVERIS (450 UI + 225 UI)/0,72 mL, solution injectable en stylo prérempli
2;HYDROCHLOROTHIAZIDE|12,50 mg;TELMISARTAN|40 mg;TELMISARTAN/HYDROCHLOROTHIAZIDE MYLAN PHARMA 40 mg/12,5 mg, comprimé
1;FÉNOFIBRATE|145 mg;FENOFIBRATE MYLAN 145 mg, comprimé
1;GLUCOSE MONOHYDRATÉ|;GLUCOSE 10 % BAXTER, solution pour perfusion
1;CISPLATINE|1 mg;CISPLATINE TEVA 1 mg/1 mL, solution pour perfusion
1;OMÉPRAZOLE|20 mg;OMEPRAZOLE BIOGARAN CONSEIL 20 mg, gélule gastro-résistante
1;ACIDE ASCORBIQUE|1000 mg;VITAMINE C PHR LAB 1000 mg, comprimé effervescent
1;CHLORHYDRATE DE VENLAFAXINE|;VENLAFAXINE MYLAN PHARMA LP 37,5 mg, gélule à libération prolongée
1;ACÉTATE DE CASPOFUNGINE |;CASPOFUNGINE FRESENIUS KABI 50 mg, poudre pour solution à diluer pour perfusion
1;CHLORHYDRATE DE TRAMADOL|200,00 mg;TRAMADOL SANDOZ L.P. 200 mg, comprimé pelliculé à libération prolongée
1;DICHLORHYDRATE DE CÉTIRIZINE|10 mg;CETIRIZINE CRISTERS CONSEIL 10 mg, comprimé pelliculé sécable
1;ÉTOPOSIDE|100 mg;ETOPOSIDE TEVA 100 mg/5 ml, solution injectable pour perfusion
1;OXALICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %);OXALICUM ACIDUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;COMPLEXE D'HYDROXYDE FERRIQUE - SACCHAROSE|;FER PANPHARMA 100 mg/5 ml, solution à diluer pour perfusion
1;IRBÉSARTAN|150 mg;IRBESARTAN ZENTIVA 150 mg, comprimé pelliculé
1;CHLORHYDRATE DE SERTRALINE|;SERTRALINE EVOLUGEN 50 mg, gélule
2;HYDROCHLOROTHIAZIDE|25 mg;IRBÉSARTAN|300 mg;IRBESARTAN/HYDROCHLOROTHIAZIDE MYLAN PHARMA 300 mg/25 mg, comprimé pelliculé
1;ATORVASTATINE CALCIQUE|41,45 mg;ATORVASTATINE PHR LAB 40 mg, comprimé pelliculé
1;KÉTOPROFÈNE|100 mg;KETOPROFENE EG LP 100 mg, comprimé sécable à libération prolongée
1;PARACÉTAMOL|1000 mg;PARACETAMOL B BRAUN 10 mg/ml, solution pour perfusion
2;ATOVAQUONE|250 mg;CHLORHYDRATE DE PROGUANIL|100 mg;ATOVAQUONE/PROGUANIL EG 250 mg/100 mg, comprimé pelliculé
1;VALÉRATE DE BÉTAMÉTHASONE|0,122 g;BETNEVAL 0,1 %, crème
1;FAGOPYRUM ESCULENTUM POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %);FAGOPYRUM ESCULENTUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;CLOXACILLINE SODIQUE MONOHYDRATÉE|;ORBENINE 1 g, poudre pour solution injectable (IV)
1;RISPÉRIDONE|1,0 mg;RISPERIDONE CRISTERS 1 mg, comprimé pelliculé sécable
1;LÉVOTHYROXINE SODIQUE|;TCAPS 112 microgrammes capsule molle
1;CHLORHYDRATE DE MOXIFLOXACINE|;MOXIFLOXACINE KRKA 400 mg, comprimé pelliculé
2;TRIFÉNATATE DE VILANTÉROL|;FUROATE DE FLUTICASONE|92 microgrammes;RELVAR ELLIPTA 92 microgrammes/22 microgrammes, poudre pour inhalation, en récipient unidose
1;OMÉPRAZOLE|20 mg;OMEPRAZOLE ZENTIVA LAB 20 mg, gélule gastro-résistante
1;CALCAREA CARBONICA OSTREARUM POUR PRÉPARATIONS HOMÉOPATHIQUES|4CH à 30CH et 8DH à 60DH (pommade à 4 %);CALCAREA CARBONICA OSTREARUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH
1;TARTRATE DE MÉTOPROLOL|200,00 mg;LOPRESSOR L.P. 200 mg, comprimé sécable à libération prolongée
1;NICOTINE (RÉSINATE DE)|10 mg;NICOTINELL MENTHE FRAICHEUR 2 mg SANS SUCRE, gomme à mâcher médicamenteuse
1;CÉLÉCOXIB|100 mg;CELECOXIB ARROW 100 mg, gélule
1;CÉTHEXONIUM (BROMURE DE)|0,025 g;SEDACOLLYRE CETHEXONIUM 0,25 POUR MILLE, collyre en solution
2;TÉNOATE DE SODIUM|0,190 g;HUILE ESSENTIELLE D'EUCALYPTUS|0,075 g;TROPHIRES ENFANTS, suppositoire
1;ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ|;ESOMEPRAZOLE BIOGARAN 20 mg, gélule gastro-résistante
1;CHLORHYDRATE DE DOXORUBICINE|2 mg;CAELYX 2 mg/ml, solution à diluer pour perfusion
1;TRICLABENDAZOLE|250 mg;EGATEN 250 mg, comprimé sécable
1;OXALATE D'ESCITALOPRAM|6,385 mg;ESCITALOPRAM ALMUS 5 mg, comprimé pelliculé
1;AMOXICILLINE TRIHYDRATÉE|;AMOXICILLINE REF 250 mg/5 ml, poudre pour suspension buvable en flacon
1;PRÉGABALINE|150 mg;PREGABALINE ZYDUS 150 mg, gélule
1;TRANDOLAPRIL|2 mg;TRANDOLAPRIL TEVA 2 mg, gélule
1;CHLORHYDRATE DE CÉLIPROLOL|;CELIPROLOL ARROW 200 mg, comprimé pelliculé
1;DIACÉRÉINE|50 mg;DIACEREINE NEGMA 50 mg, gélule
1;VORICONAZOLE|50 mg;VFEND 50 mg, comprimé pelliculé
1;ISONIAZIDE|500,0 mg;RIMIFON 500 mg/5 ml, solution injectable/pour perfusion
1;DICLOFÉNAC DE DIÉTHYLAMINE|1,16 g;DICLOFENAC MYLAN 1%, gel
1;ACICLOVIR|800 mg;ACICLOVIR ARROW 800 mg, comprimé
2;RAMIPRIL|5 mg;HYDROCHLOROTHIAZIDE|12,5 mg;COTRIATEC 5 mg/12,5 mg, comprimé
1;ENTÉCAVIR MONOHYDRATÉ|;ENTECAVIR CRISTERS 0,5 mg, comprimé pelliculé
1;RITUXIMAB |100 mg;RIXATHON 100 mg, solution à diluer pour perfusion
1;BACLOFÈNE|0,05 mg;BACLOFENE AGUETTANT 0,05 mg/ml, solution injectable pour voie intrathécale en ampoule
1;ALFALFA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %);ALFALFA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;CHLORHYDRATE DE MÉMANTINE|10 mg;MEMANTINE EVOLUGEN 10 mg, comprimé pelliculé sécable
1;COCCULUS INDICUS POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %);COCCULUS INDICUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;GLICLAZIDE|30 mg;GLYDIUM 30 mg, comprimé à libération modifiée
1;BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (crème à 4 %);BELLADONNA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
3;GLYCÉROL|15 g;PARAFFINE LIQUIDE|2 g;VASELINE|8 g;DEXERYLCARE, crème
2;HYDROCHLOROTHIAZIDE|12,5 mg;VALSARTAN|80 mg;VALSARTAN/HYDROCHLOROTHIAZIDE PHR LAB 80 mg/12,5 mg, comprimé pelliculé
1;ARIPIPRAZOLE|10 mg;ARIPIPRAZOLE EG 10 mg, comprimé
1;CICLOPIROX|8 g;MYCOSTER 8 POUR CENT, solution filmogène pour application locale en flacon
1;LORATADINE|10 mg;LORATADINE BIOGARAN CONSEIL 10 mg, comprimé
1;FUMARATE DE DIMÉTHYLE|120 mg;TECFIDERA 120 mg, gélule gastro-résistante
1;PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ|22,60 mg;INIPEPSIA 20 mg, comprimé gastro-résistant
1;FOLLITROPINE ALFA |900 UI;GONAL-F 900 UI/1,5 ml (66 microgrammes/1,5 ml), solution injectable en stylo prérempli
1;ONDANSÉTRON|8 mg;ONDANSETRON BIOGARAN 8 mg, comprimé orodispersible
1;PARACÉTAMOL|500 mg;DOLFLASH 500 mg, comprimé orodispersible
1;PARACÉTAMOL|500 mg;PARACETAMOL SANDOZ 500 mg, comprimé
1;CHLORHYDRATE DE LERCANIDIPINE|10 mg;LERCANIDIPINE BOUCHARA RECORDATI 10 mg, comprimé pelliculé sécable
1;PIROXICAM|10 mg;PIROXICAM PFIZER 10 mg, gélule
1;CHLORHYDRATE DE FLUOXÉTINE|;FLUOXETINE ZENTIVA 20 mg, comprimé dispersible sécable
1;ALLOPURINOL|100,00 mg;ALLOPURINOL MYLAN 100 mg, comprimé
2;ÉZÉTIMIBE|10 mg;SIMVASTATINE|20 mg;EZETIMIBE/SIMVASTATINE TEVA 10 mg/20 mg, comprimé
1;CITRATE DE SILDÉNAFIL|70,24 mg;SILDENAFIL ACTAVIS 50 mg, comprimé
2;PIVALATE DE TIXOCORTOL|0,333 g;CHLORHEXIDINE (DIGLUCONATE DE), SOLUTION DE|0,760 g;THIOVALONE, Suspension pour pulvérisation buccale
1;LONOCTOCOG ALFA |2000 UI;AFSTYLA 2000 UI, poudre et solvant pour solution injectable
3;LYSINE MONOHYDRATÉE|0,255 g;CARBONATE DE CALCIUM|0,128 g;ACIDE ASCORBIQUE|0,724 g;TONICALCIUM ADULTES, solution buvable en ampoule
1;RISPÉRIDONE|0,5 mg;RISPERDALORO 0,5 mg, comprimé orodispersible
1;VALSARTAN|40 mg;VALSARTAN ZYDUS FRANCE 40 mg, comprimé pelliculé sécable
1;GLIMÉPIRIDE|4,00 mg;GLIMEPIRIDE RATIO 4 mg, comprimé
6;LEUCINE|0,025 g;DL-LYSINE (MONOCHLORHYDRATE DE)|0,200 g;ASCORBATE DE SODIUM|1,125 g;ASPARTATE DE MAGNÉSIUM DIHYDRATÉ|0,200 g;VALINE|0,010 g;PHÉNYLALANINE|0,010 g;REVITALOSE SANS SUCRE, solution buvable édulcorée au sorbitol
1;IOBITRIDOL|76,7800 g;XENETIX 350 (350 mg d'iode/mL), solution injectable
1;FUMARATE DE BISOPROLOL|5 mg;BISOPROLOL BGR 5 mg, comprimé pelliculé sécable
1;CHLORHYDRATE DE CLOMIPRAMINE|10 mg;ANAFRANIL 10 mg, comprimé enrobé
1;AMOXICILLINE TRIHYDRATÉE|;AMOXICILLINE EG LABO 500 mg/5 mL, poudre pour suspension buvable
2;LIDOCAÏNE|5,00 g;CÉTRIMIDE|0,15 g;XYLONOR, compresse imprégnée pour usage dentaire
1;USTÉKINUMAB |90 mg;STELARA 90 mg, solution injectable en seringue préremplie
1;MÉSILATE DE DÉFÉROXAMINE|2 g;DESFERAL 2 g, poudre et solvant pour solution injectable
1;PHOSPHATE SODIQUE DE DEXAMÉTHASONE|;DEXAMETHASONE MYLAN 20 mg/5 ml, solution injectable en ampoule
1;NATRUM SULFURICUM POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH;NATRUM SULFURICUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;GLICLAZIDE|30 mg;GLICLAZIDE BGR 30 mg, comprimé à libération modifiée
6;CHLORURE DE SODIUM|6,453 g;CHLORURE DE POTASSIUM|2,982 g;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ|2,033 g;GLUCOSE MONOHYDRATÉ|22 g;BICARBONATE DE SODIUM|3,104 g;CHLORURE DE CALCIUM DIHYDRATÉ|4,410 g;MULTIBIC 2 mmol/l POTASSIUM, solution pour hémodialyse/hémofiltration
1;BÉTAMÉTHASONE|2 mg;BETAMETHASONE ARROW 2 mg, comprimé dispersible sécable
1;CIBENZOLINE (SUCCINATE DE)|188,46 mg;CIPRALAN 130 mg, comprimé sécable
1;ARIPIPRAZOLE|300 mg;ABILIFY MAINTENA 300 mg, poudre et solvant pour suspension injectable à libération prolongée
1;AGARICUS MUSCARIUS POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %);AGARICUS MUSCARIUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;LÉFLUNOMIDE|20 mg;LEFLUNOMIDE EG 20 mg, comprimé pelliculé
2;ZIDOVUDINE|300 mg;LAMIVUDINE|150 mg;LAMIVUDINE/ZIDOVUDINE MYLAN 150 mg/300 mg, comprimé pelliculé sécable
1;ACÉTYLSALICYLIQUE (ACIDE)|500 mg;ASPIRINE DU RHONE 500 mg, comprimé à croquer
1;MAGNÉTITE ENROBÉ DE SILOXANE|;LUMIREM 175 mg/l, suspension buvable et rectale
1;ACIDE URSODÉSOXYCHOLIQUE|250 mg;ACIDE URSODESOXYCHOLIQUE TEVA 250 mg, comprimé pelliculé
1;ONDANSÉTRON|8,00 mg;ONDANSETRON MYLAN 8 mg, comprimé orodispersible
3;AMYLMÉTACRÉSOL|0,60 mg;ALCOOL DICHLORO-2,4 BENZYLIQUE|1,20 mg;CHLORHYDRATE DE LIDOCAÏNE|2 mg;HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MIEL CITRON, pastille
1;SIMVASTATINE|10 mg;SIMVASTATINE ACCORD HEALTHCARE 10 mg, comprimé pelliculé
1;OCTOCOG ALFA |250 UI;KOGENATE BAYER 250 UI, poudre et solvant pour solution injectable
1;CIPROFIBRATE|100 mg;CIPROFIBRATE ARROW 100 mg, gélule
1;VALSARTAN|80 mg;NISIS 80 mg, comprimé pelliculé
1;CEFTRIAXONE SODIQUE|;CEFTRIAXONE ACTAVIS 1 g/3,5 ml, poudre et solvant pour solution injectable (IM, SC)
2;DÉSOGESTREL|0,15 mg;ÉTHINYLESTRADIOL|0,02 mg;DESOGESTREL/ETHINYLESTRADIOL ZENTIVA 150 microgrammes/20 microgrammes, comprimé
2;RUTOSIDE|40 mg;VINCAMINE|20 mg;VINCARUTINE, gélule
1;LAMOTRIGINE|200 mg;LAMOTRIGINE EG 200 mg, comprimé dispersible ou à croquer
1;PÉRINDOPRIL ARGININE|2,5 mg;PERINDOPRIL ARGININE BIOGARAN 2,5 mg, comprimé pelliculé
1;ACONITUM NAPELLUS POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %);ACONITUM NAPELLUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;DOCÉTAXEL|10 mg;DOCETAXEL PFIZER 10 mg/ml, solution à diluer pour perfusion
1;CHLORHYDRATE D'OXYCODONE|15 mg;OXYCODONE EG LP 15 mg, comprimé pelliculé à libération prolongée
1;CANDÉSARTAN CILEXÉTIL|4 mg;CANDESARTAN ZENTIVA 4 mg, comprimé sécable
1;SIMVASTATINE|20 mg;SIMVASTATINE BOUCHARA-RECORDATI 20 mg, comprimé pelliculé sécable
1;CHLORHYDRATE D'IVABRADINE|;IVABRADINE ZENTIVA 7,5 mg, comprimé pelliculé
1;CHLORHYDRATE D'OXYCODONE|30 mg;OXYCODONE BIOGARAN LP 30 mg, comprimé pelliculé à libération prolongée
1;INSULINE DÉTÉMIR |100 Unités;LEVEMIR INNOLET 100 Unités/ml, solution injectable en stylo prérempli
1;CALCAREA CARBONICA OSTREARUM POUR PRÉPARATIONS HOMÉOPATHIQUES|6CH à 30CH et 12DH à 60DH;CALCAREA CARBONICA OSTREARUM FERRIER, degré de dilution compris entre 6CH et 30CH ou entre 12DH et 60DH
1;CÉLÉCOXIB|200 mg;CELECOXIB HCS 200 mg, gélule
1;ENTÉCAVIR MONOHYDRATÉ|;ENTECAVIR SANDOZ 1 mg, comprimé pelliculé
3;ACIDE ASCORBIQUE|200 mg;PARACÉTAMOL|500 mg;MALÉATE DE CHLORPHÉNAMINE|4 mg;FLUSTIMEX, poudre pour solution buvable en sachet
