50FC017DC73BB0E17B88D13A66A3DCD03FC4FEF1;1;ZOLMITRIPTAN|2,5 mg;ZOLMITRIPTAN ARROW GENERIQUES 2,5 mg, comprimé pelliculé
AE064F6BFD9A7F32E0E9EAE78BD903D72F174AEA;4;PASSIFLORE (EXTRAIT DE) (SEC)|40 mg;VALÉRIANE (RACINE DE) (EXTRAIT SEC DE)|50 mg;BALLOTE (EXTRAIT SEC DE)|10 mg;AUBÉPINE (SOMMITÉ FLEURIE D') (EXTRAIT SEC DE)|10 mg;EUPHYTOSE, comprimé enrobé
E5A044167048CEA7C9338EE1F6B05BBD72E7FBBD;2;HYDROCHLOROTHIAZIDE|12,5 mg;TELMISARTAN|80 mg;TELMISARTAN/HYDROCHLOROTHIAZIDE ARROW 80 mg/12,5 mg, comprimé
D7ABA2C780327AEC8BC43A44B9EA4D25698A837D;2;HYDROCHLOROTHIAZIDE|12,5 mg;CANDÉSARTAN CILEXÉTIL|8 mg;CANDESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 8 mg/12,5 mg, comprimé
ED18546F8F84EF706E141F01171237F99F082C60;2;LOSARTAN POTASSIQUE|100 mg;HYDROCHLOROTHIAZIDE|25 mg;LOSARTAN/HYDROCHLOROTHIAZIDE SANDOZ 100 mg/25 mg, comprimé pelliculé
71697FA9C8A1D12CD31C284E73104EC03C36CEB7;1;TRINITRINE|18,7 mg;TRINITRINE MYLAN 5 mg/24 heures, dispositif transdermique
CE59EF4B0575B68294B17B95CBB32CFA205389ED;1;BROMHYDRATE DE GALANTAMINE|;GALANTAMINE SANDOZ LP 16 mg, gélule à libération prolongée;479F48C1B0CAD63121155282EE8704E2C6E85D38
EDED0CE395A335038137049A95D476E9BE48C32C;1;CHLORHYDRATE D'OXYCODONE|15 mg;OXYCODONE EG LP 15 mg, comprimé pelliculé à libération prolongée;1DA2ECA45423E40F5EC071A5EA7D329872FD4C24
CE84FF75DD25DA812928352B44B1679F53D76889;1;PÉRINDOPRIL TERT-BUTYLAMINE|2 mg;PERINDOPRIL PHR LAB 2 mg, comprimé;DC0C18BBCA4ED3CD35B33E54364933E3DC4A47E9
47D0E1A6DE328C7B4A1C04FA919C303ADD602272;1;MORPHINE (SULFATE DE)|30 mg;MOSCONTIN 30 mg, comprimé enrobé à libération prolongée;3EBB11FBA983801225203D3679BA43F7AE4E74E4
1EC4D196007FACB95D828D4C8CB459F9BFAACFCA;1;MIDOSTAURINE|25 mg;RYDAPT 25 mg, capsule molle
BEE5C392CC05D14F5AAA197CB994691853810CF6;1;CHLORHYDRATE DE RÉMIFENTANIL|;REMIFENTANIL HOSPIRA 5 mg, poudre pour solution injectable/pour perfusion;BA8D9AE5FB7DF3F0FF9D1504C5B4F6DEBF24E8D5
ABA4CD7456953D2D698CAC5039496807128E5F9F;1;TÉRAZOSINE (CHLORHYDRATE DE) DIHYDRATÉ|;TERAZOSINE BIOGARAN 5 mg, comprimé;29626AA746854F7ADFF01B54A446B79478E8E7C2
5E55EB9DC4446E351D982241FE6A0F9E53FC7BFC;1;NICOTINE|17,5 mg;NICOPATCH 7 mg/24 h, dispositif transdermique
98F8AA069462B16ED11481D513BFDCF968938D8C;1;GLYCÉROL|1,98 g;SUPPOSITOIRES A LA GLYCERINE COOPER ADULTES, suppositoire en récipient multidose
034C66A1E123D0779CE5A891CFC3417B39626BCD;1;DIOSMECTITE|3 g;SMECTA 3 g ORANGE-VANILLE, poudre pour suspension buvable en sachet
E153614D3513F86274FF47244DDED7AE236965CC;1;BÉTAMETHASONE (PHOSPHATE DE) ET DE DISODIUM|6,6 mg;BETNESOL 5 mg/100 ml, solution rectale en poche;634F23245C8DB172B52781523DF72B90606B6EA1
09E276B2579CBF5BB7B8A0CD57ED1B6C6CCA64A1;1;ATORVASTATINE CALCIQUE TRIHYDRATÉE|;ATORVASTATINE EVOLUGEN PHARMA 40 mg, comprimé pelliculé;D938B56F8247CE237104924E0300315A9DE5F75C
938DEB04D010CE68F21BAA174330655B7C53A1CC;1;ÉTIFOXINE (CHLORHYDRATE D')|0,050 g;STRESAM, gélule
9AC4944AA3A81550CFD7375A9B0DEE156654CDE3;1;OLANZAPINE|5 mg;ZALASTA 5 mg, comprimé orodispersible
F3B6A7E8C6DCA7555E90BD3FC2525539CA962E6B;2;SULFAMÉTHOXAZOLE|800 mg;TRIMÉTHOPRIME|160 mg;COTRIMOXAZOLE TEVA 800 mg/160 mg, comprimé
1999C52CA1CBEF029B08BFF5ECBB12C712B13C44;1;D-PHÉNOTHRINE|0,23 g;HEGOR SHAMPOOING ANTIPARASITAIRE, shampooing
728525E88319A52618D5772A1E4FDC6DE84CE256;1;CHLORHYDRATE D'OXYBUTYNINE|5 mg;OXYBUTYNINE SANDOZ 5 mg, comprimé sécable
9A7688124038F1C18F2A3099045DA94D8D974C19;1;SULFATE DE VINBLASTINE|;VELBE 10 mg, poudre pour solution injectable I.V.;1DC72E7B466ECA7E6C706D00272548A5051FDF91
B017C214FD948B01D557444E59EBA1B5EB6F0A96;1;NITRATE D'ÉCONAZOLE|1 g;MYCOAPAISYL 1 POUR CENT, crème
18FC0E8985262F4BA4417DBA5877F8E724E28484;1;FAMCICLOVIR|125 mg;ORAVIR 125 mg, comprimé pelliculé
4CACF4575B28177EB764D809C8A30838DE0AD665;1;ADALIMUMAB |40 mg;HUMIRA 40 mg, solution injectable en stylo prérempli (0,8 ml)
075451F00146821A27C09066ECF6E132643BBC75;1;OMÉPRAZOLE|10 mg;OMEPRAZOLE ZENTIVA LAB 10 mg, gélule gastro-résistante
CDEEFA07FBDB8BCBC621E7C3BA9C443C3BB0579D;1;TROXÉRUTINE|3,5000 g;RHEOFLUX 3500 mg, poudre pour solution buvable en sachet-dose
7BE0276F3D9C6C345117DA865CA272207E51A4A5;2;PRILOCAÏNE|2,5 g;LIDOCAÏNE|2,5 g;LIDOCAïNE/PRILOCAïNE BIOGARAN 5 %, crème
278A7FD6CB47208813C001D26ACA6B5BCBAA33B1;1;RÉPAGLINIDE|0,5 mg;REPAGLINIDE ARROW LAB 0,5 mg, comprimé
1809B0BDD0F2D22D55EBAFB6D11E9741706200A9;35;CHLORURE DE SODIUM|1,75 g;ALANINE|1,93 g;LYSINE MONOHYDRATÉE|1,93 g;ACÉTATE DE ZINC DIHYDRATÉ|6,72 mg;ISOLEUCINE|0,95 g;ASPARTIQUE (ACIDE)|1,26 g;PROLINE|1,72 g;TAURINE|0,09 g;PHOSPHATE DIPOTASSIQUE|1,39 g;CHLORURE DE MANGANÈSE TÉTRAHYDRATÉ|0,36 mg;GLYCINE|0,64 g;GLUCONATE DE CALCIUM|2,69 g;LACTATE DE MAGNÉSIUM DIHYDRATÉ|0,95 g;AMMONIUM (MOLYBDATE D') TÉTRAHYDRATÉ|0,09 mg;ACÉTYLCYSTÉINE|0,42 g;CHLORURE DE CHROME HEXAHYDRATÉ|0,1 mg;LEUCINE|2,14 g;THRÉONINE|1,10 g;SULFATE FERREUX HEPTAHYDRATÉ|2,49 mg;PHÉNYLALANINE|0,83 g;VALINE|1,10 g;SULFATE DE CUIVRE PENTAHYDRATÉ|1,18 mg;TYROSINE|0,15 g;FLUORURE DE SODIUM|1,11 mg;HISTIDINE|0,64 g;ACIDE GLUTAMIQUE|2,17 g;IODURE DE POTASSIUM|0,07 mg;DIOXYDE DE SÉLÉNIUM|0,07 mg;TRYPTOPHANE L|0,43 g;CHLORURE DE POTASSIUM|0,67;SÉRINE|1,16 g;COBALT (CHLORURE DE) HEXAHYDRATÉ|0,61 mg;MÉTHIONINE|0,40 g;GLUCOSE MONOHYDRATÉ|220 g;ARGININE|1,26 g;PEDIAVEN AP-HP G20, solution pour perfusion
0B97A976EC96C5ECAE5F7DC54794F8920B4DAA96;1;OMOCONAZOLE (NITRATE D')|1 g;FONGAMIL 1 POUR CENT, crème
DAF19DF215279BB00C62502224E3BF7F177A1A86;1;BELLADONNA RADIX DECOCTE POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (crème à 4%);BELLADONNA radix, décocté WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
580BA1579D0563D967D674779BF95F363A064352;1;DICHLORHYDRATE DE CÉTIRIZINE|10 mg;CETIRIZINE ALMUS 10 mg, comprimé pelliculé sécable
EB4F21594D207A4BB9DA843D645EA8845F0DD253;1;FLUCONAZOLE|200 mg;FLUCONAZOLE BIOGARAN 200 mg, gélule
7B6BB6BB95F7E7EEDD582231A074078E694AB1AB;1;FINASTÉRIDE|1 mg;FINASTERIDE TEVA 1 mg, comprimé pelliculé
93F6949F0996D1C695EBE7BC31A5529EF26DE801;1;CHLORHYDRATE DE LÉVOMÉPROMAZINE|4,44 g;NOZINAN 40 mg/ml, solution buvable;7EE4927D086DD3F534328881F1C9E23F63FB463C
C09FBF023185CD42256F4F8F68049ACC5F1B337D;1;NIFUROXAZIDE|200 mg;NIFUROXAZIDE TEVA 200 mg, gélule
A2C72132DB13E81A073FF6D8768FAF6220F5B25C;5;CHLORURE DE CALCIUM DIHYDRATÉ|0,257 g;CHLORURE DE SODIUM|5,67 g;SODIUM (LACTATE DE) ANHYDRE|3,92 g;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ|0,152 g;GLUCOSE MONOHYDRATÉ|25 g;DIANEAL PD1 GLUCOSE 2,27 %, solution pour dialyse péritonéale en poche
E9521454CBCD2EDE2FA23B8AF07DBB2284C2463C;3;ACIDE ASCORBIQUE|500 mg;GLUCURONAMIDE|400 mg;CAFÉINE|50 mg;GURONSAN, comprimé effervescent
0D555C7E5757E363DD67C614F16CDE9B13D891A9;1;FLUTÉMÉTAMOL (18F)|400 MBq à la date et à l'heure de calibration;VIZAMYL 400 MBq/ml, solution injectable
E96B2FFDEDCF0440002681727AAE3E4FD906F586;1;KÉTOCONAZOLE|400 mg;KETOCONAZOLE ARROW 2 %, gel en récipient-unidose
F82CCB6FB628D893B7D79D0C9ED932614BBB65BC;1;BROMHYDRATE DE GALANTAMINE|;GALANTAMINE ARROW LP 16 mg, gélule à libération prolongée;A26B8BEB731276168C8C7EC2AC1C91417011360C
5B9B2DE793C0D590B71AB685D5D378D0DF304836;1;KÉTOCONAZOLE|200;KETOCONAZOLE HRA 200 mg, comprimé
F8CC2F24130603A57A625EE1008D0FC7B0E000FD;1;OLANZAPINE|20 mg;ONEZYP 20 mg, comprimé orodispersible
692E8C990A755A79613387C06CA5521315145D80;1;CUIVRE (GLUCONATE DE)|5,179 mg;CUIVRE OLIGOSOL, solution buvable en ampoule;D4CC951E3D57FCAD2867BED3FAF4F159CEF85197
B2BE2181CDA241EFCA0DC79986E854367A7F181D;1;LINÉZOLIDE|2 mg;LINEZOLIDE PANPHARMA 2 mg/mL, solution pour perfusion
0D44D083934D4E142F2AAF7F14087BC030928F2A;2;PÉRINDOPRIL TERT-BUTYLAMINE|4 mg;INDAPAMIDE|1,25 mg;PERINDOPRIL/INDAPAMIDE EG 4 mg/1,25 mg, comprimé
9795AF3A3E5985F70DEB9130022AE1B14EEAEE40;1;AZITHROMYCINE DIHYDRATÉE|;AZITHROMYCINE KRKA 250 mg, comprimé pelliculé;08B2246EB75F6956F015730E1ED2BED1211AA405
903DF7FD469C3B29540149E3CD40FA4811F01438;1;CHLORHYDRATE D'ACÉBUTOLOL|222 mg;ACEBUTOLOL ARROW 200 mg, comprimé pelliculé;3C1813318F0D4006F886574BACB924F890994BA7
92E105935BCB0E453BEF84D979249C83F8A03CF2;1;PHLOROGLUCINOL HYDRATÉ|80 mg;PHLOROGLUCINOL TEVA 80 mg, comprimé orodispersible
899327ED5EF6F884EBCFDA105EE137ADE19896B8;1;GLICLAZIDE|80 mg;GLICLAZIDE RPG 80 mg, comprimé sécable
41A1D923F748BC95B99E9C49FB26DD159E43AE21;1;LÉVÉTIRACÉTAM|500 mg;LEVETIRACETAM ACCORD 500 mg, comprimé pelliculé
5DD23F556FE760B68C4EB6434719126996284363;1;FLUPENTIXOL (DÉCANOATE DE)|100 mg;FLUANXOL LP 100 mg/1 ml, solution injectable (IM)
0523A43F9646858F72A439C15025943DFDF61081;1;CHLORHYDRATE DE DILTIAZEM|60 mg;CHLORHYDRATE DE DILTIAZEM MYLAN 60 mg, comprimé
0C51EB97C28AE3806B3677C855F16C7FCB48F1A7;1;INSULINE HUMAINE RECOMBINANTE NEUTRE |100 UI;UMULINE RAPIDE 100 UI/1 ml, solution injectable en flacon
E85437F8836E8A931B469D342A235C3329308FB7;2;EUGÉNOL|15,00 g;LIDOCAÏNE|5,00 g;ALVOGYL, pâte pour usage dentaire
0A40BEBBAF4BD3F73D84786D04B1F0F3E62C0AFC;1;URAPIDIL|30 mg;MEDIATENSYL 30 mg, gélule
E8EBCFEEFA064F4F0AAA0924CF29D8D40303AE8F;1;CHLORHYDRATE D'OXYCODONE|5 mg;OXYNORM 5 mg, gélule
40EF994FCD768E91D691A0A73B40CC286FBB10B9;1;PERMÉTHRINE|5 g;TOPISCAB 5 %, crème
0C67497F810220D24E169D8CA575BDFB0210E5E1;1;CALCIUM (LÉVOFOLINATE DE)|;ELVORINE 175 mg/17,5 ml, solution injectable;C6771E21186566F9BB64386B26FC6470246C57B7
52F0D0774E4A20569FBC9488843CA2C69EEF5C3B;3;PÉRINDOPRIL ARGININE|5 mg;BÉSILATE D'AMLODIPINE|13,87 mg;INDAPAMIDE|1,25 mg;TRIPLIXAM 5 mg/1,25 mg/10 mg, comprimé pelliculé
7C6AE331396D9EE4F8E62460F5313EDAA70A05A9;2;CARBONATE DE CALCIUM|1250 mg;CHOLÉCALCIFÉROL (CONCENTRAT DE), FORME PULVÉRULENTE|;CALCIPRAT VITAMINE D3 500 mg/400 UI, comprimé à sucer
8F4C04944B27A19AC0D57122D385E7BFFF526399;1;CHLORHEXIDINE (DIGLUCONATE DE), SOLUTION DE|;CHLORHEXIDINE ARROW CONSEIL 0,05 %, solution pour application locale en récipient unidose;F8B9B9DF86C6BD201C8F43C6CA77FF753F5B2EA6
E5A4A89667ED09DD92A78C4493614E4FD40A06E8;2;FIBRINOGÈNE HUMAIN |5,5 mg;THROMBINE HUMAINE |2 UI;TACHOSIL, matrice pour collage tissulaire
F18A8D2089CA34FA78ECADC559FB15288177D80D;1;CHLORHYDRATE D'ONDANSÉTRON DIHYDRATÉ|;ONDANSETRON MYLAN 2 mg/ml, solution injectable (I.V.);20CBC3F807A536E8C98F53463E05280556432872
3926FED76259531FA528C02FCF7DED1097C58C6B;2;CARBONATE DE CALCIUM|1387,5 mg;CHOLÉCALCIFÉROL (CONCENTRAT DE), FORME PULVÉRULENTE|4,00 mg;OSSEANS VITAMINE D3 500 mg/400 UI, comprimé à sucer ou à croquer
79551942AEAB1B31B02CFF7C94DBD2828DCDBE19;1;CHLORHYDRATE DE DILTIAZEM|200 mg;MONO TILDIEM LP 200 mg, gélule à libération prolongée
6C8AE183ED8AFB3622451C44A75AC7015498EA90;1;BENZOATE DE RIZATRIPTAN|14,53 mg;MAXALTLYO 10 mg, lyophilisat oral;E51A6B657D06BB712A8EB315AAE88F6F7C7EAE3D
B374D6F5E3A85061DD320FB8F5BF9B280DAADFAF;1;INFLIXIMAB |100 mg;REMICADE 100 mg, poudre pour solution à diluer pour perfusion
18FD99F780DEA3FDF39246F934FB221A01471B6B;4;CHLORHYDRATE DE PROCAÏNE|0,2875 g;PHÉNOL|0,25 g;CHLORHYDRATE D'ÉPHÉDRINE|0,125 g;TÉTRACAÏNE (CHLORHYDRATE DE)|0,3125 g;OTYLOL, solution pour instillation auriculaire
1AEFDAD8A9B3D6CF22D1DF6C33DF2C2C05518D6C;1;ASPARTATE DE MAGNÉSIUM DIHYDRATÉ|400 mg;MEGAMAG 45 mg, gélule;C1C3D3196C76FE5AE7FF94773D2245DF9274B73F
2F93D078CA4AC0AE79C76AA00F5755343F1342A5;1;CHLORHYDRATE D'OXYCODONE|10 mg;OXYNORM 10 mg/ml, solution injectable;285CEE22DA88EFB4495464659349CCADFCE6A562
52FCC3AA0034641A74A1020536E060F3FD93839E;1;ROPIVACAÏNE (CHLORHYDRATE DE) MONOHYDRATÉ|2,12 mg;NAROPEINE 2 mg/ml, solution injectable en poche;1D40B9F535BA328F034EA550D53192DFCFD5B43F
9D98B9BBD99A9E4EF151A1BB4827C0CCDCF4FA71;1;ACÉTATE DE GLATIRAMÈRE|40 mg;GLATIRAMER MYLAN 40 mg/ml, solution injectable en seringue préremplie;1B2A241E25A72D09CFD54DB725BBED560923AEE0
2C81217ED2054FC7BB47D949660899387709FC34;1;CHLORHYDRATE D'OXYBUTYNINE|5 mg;OXYBUTYNINE BIOGARAN 5 mg, comprimé sécable
EEF9CEE6FE5149622BFD73F1FF50621D1E0FC9F1;1;OXALATE D'ESCITALOPRAM|;ESCITALOPRAM BIOGARAN 5 mg, comprimé pelliculé;6E6ABC0F32AA8C84012A582FF31AF9C5A12A7AE6
E30327CE2AD706218225A0FF61A9A8473CE90C77;1;STREPTOKINASE|750 000 UI;STREPTASE 750 000 U.I., poudre pour solution injectable ou pour perfusion
C95481A51B9FFCB8CD680D29AD47DBFCDFFDE240;1;ALLOPURINOL|300 mg;ALLOPURINOL SANDOZ 300 mg, comprimé
C28CA9044F4C93605035294725970CCF861AD101;2;OLIVIER (EXTRAIT SEC DE)|65 mg;EXTRAIT DE BOULEAU (SEC)|95 mg;B O P, comprimé enrobé
C2559E17A0EB301254BBDDB6D8EF398E8A46A2A9;1;CHLORHYDRATE DE NÉBIVOLOL|;NEBILOX 5 mg, comprimé quadrisécable;DB591F91F2440945B2F226873CE7856CB812112B
4C9FA0F993900C207690835FD1DA0B1A33D9E026;1;STICTA PULMONARIA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 1 %,  4 % ou 10 %);STICTA PULMONARIA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
76CCAAC6943B7060BF6D8C90D955370BF2429D69;1;CHLORHYDRATE DE TICLOPIDINE|250 mg;TICLID 250 mg, comprimé pelliculé
8888184A0D65803E7FFDC078E3EA8196543B9D7B;1;MILLEPERTUIS (SOMMITÉ FLEURIE) (EXTRAIT SEC DE)|300 mg;PROSOFT, comprimé enrobé
F3CE22939A4F5781044FE326302C90291C345674;1;MÉTRONIDAZOLE|4,5 mg;METROGENE 4,5 mg, éponge pour usage dentaire
EE374C3982199CF62610B67B1EAF2AF0ECBB053A;1;BACLOFÈNE|0,05 mg;BACLOFENE SUN 0,05 mg/ml, solution injectable
EEDEC45759E1D6D0C69CC7B11267E799C45E5AE5;3;SODIUM (HYDROGÉNOPHOSPHATE DE) DODÉCAHYDRATÉ|;PHOSPHATE MONOSODIQUE DIHYDRATÉ|;BISACODYL|5 mg;PREPACOL, solution buvable et comprimé pelliculé
B0F1185D07E16B59D285B6FE56191006A2BC5C51;1;ANTIGÈNE  DE SURFACE DE L'HÉPATITE B RECOMBINANT  |10 microgrammes;ENGERIX B 10 microgrammes/0,5 ml, suspension injectable en seringue préremplie. Vaccin de l'hépatite B (ADNr), (adsorbé) (VHB)
F00F65933157A6B5CD2DE1A960C955BFBC073A1B;1;CHLORHYDRATE DE DILTIAZEM|300 mg;DILTIAZEM ARROW LP 300 mg, gélule à libération prolongée
C2103C2E5797B5FC971CC8935C7463C1B3340156;1;ÉNANTATE DE TESTOSTÉRONE|250 mg;ANDROTARDYL 250 mg/1 ml, solution injectable intramusculaire
992853C4F989C4EA7309384642672ECFBA94A6D3;1;ALIROCUMAB |75 mg;PRALUENT 75 mg, solution injectable en stylo prérempli
3F4E57B76A7D98CEF3759B0E53BF5E898F06491D;1;DESLORATADINE|0,5 mg;DESLORATADINE ARROW 0,5 mg/ml, solution buvable
660AAAB79010907C09ACCA4B88D21F7ED4A5F128;1;PRAVASTATINE SODIQUE|20 mg;PRAVASTATINE EVOLUGEN 20 mg, comprimé pelliculé sécable
5ABAF55017A145106D4E6392F5E7246BC2CDE4F5;2;ÉTHINYLESTRADIOL|0,020 mg;GESTODÈNE|0,075 mg;GESTODENE/ETHINYLESTRADIOL TEVA 75 microgrammes/20 microgrammes, comprimé enrobé
B73F3159981CFE50A6E4CA4EFE7D6275A54E4F95;1;CHLORHYDRATE DE MITOXANTRONE|;ELSEP 2 mg/ml, solution à diluer pour perfusion;8C3B69DAC1D9319052316E533A7F0B17D1AB2258
382A3E889EC341CA5D65C2170E5DB02F07E51A41;1;PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ|3 mg;SIFROL 2,1 mg, comprimé à libération prolongée;5FF86F2CF79B3C8287FE316D3D328AA0C97669A5
B91A27E477460D9EA9A173377B85BF14A43E2B32;1;LÉVÉTIRACÉTAM|100 mg;LEVETIRACETAM ARROW 100 mg/ml, solution à diluer pour perfusion
41EDC300DDBA15E6BBE347C9C0CCB733989756B8;1;ÉFAVIRENZ|600 mg;EFAVIRENZ CRISTERS 600 mg, comprimé pelliculé
83DDA257BF537E1BC225BF1EDEC8E74E94869F06;1;SULFATE DE SALBUTAMOL|6 mg;VENTOLINE 5 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose;C40466F3ED680EE32C40404E27188E50592BE500
9045BA00E7BA3680FEA7919A1292D29C2E25417C;1;CAPTOPRIL|50,00 mg;CAPTOPRIL CRISTERS 50 mg, comprimé sécable
9B21469D20C62861749F5818AC0723B1FACC93E2;1;ALITRÉTINOÏNE|1 mg;PANRETIN 0,1 %, gel
841D4E8FE8B44093E4E18E4EAAD272BBC23CCD3C;1;FUMARATE DE QUÉTIAPINE|345,36 mg;QUETIAPINE EVOLUGEN LP 300 mg, comprimé à libération prolongée;DC28D5F72CB154F5F614E0C8924C555335373270
F2FBE4375C1677337D68A295024B298EFFA18F6D;1;ATORVASTATINE CALCIQUE|41,45 mg;ATORVASTATINE PHR LAB 40 mg, comprimé pelliculé;8EEDF90BC860A8CFBE4AB4D95193EFBB5E6738A5
6277E048E5BCE2E2531B6E5B4CB83B4A5C85D820;1;ALPRAZOLAM|0,25 mg;ALPRAZOLAM BIOGARAN 0,25 mg, comprimé sécable
25D36FE27881BBCCA1397FB83ECAB184F8AAD74E;1;ALPRAZOLAM|0,25 mg;ALPRAZOLAM MYLAN 0,25 mg, comprimé sécable
51FDBB0969721CF121AACB3648CDD8A96CFCB227;1;MÉLOXICAM|7,5 mg;MELOXICAM ZENTIVA 7,5 mg, comprimé
71D07A2635A9938B1C324941AC218C766487EF7E;1;IBUPROFÈNE|5 g;IBUPROFENE URGO 5 %, gel
15CE6E4C4A0F46017F4CE1CD0D50FB0C209EFFA1;1;ARGENTUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %);ARGENTUM METALLICUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
4A790B982B39BA38EE81E6519F056A9E1C04F2B8;1;CHLORHYDRATE DE DONÉPÉZIL|5 mg;DONEPEZIL TEVA SANTE 5 mg, comprimé pelliculé;B988E2CF756643B741D175CEFAEC7850433C4998
69D82C371E96C9CD094217D2152639C15955A0C8;1;CHLORHYDRATE DE DONÉPÉZIL|5 mg;DONEPEZIL RANBAXY 5 mg, comprimé pelliculé;426FCC533F062E40289A55F0164BF3F4AA6A3B6F
231BCEB84FC7B2F1A45D8BBEE92C555EE7B5C611;1;LOSARTAN POTASSIQUE|50 mg;COZAAR 50 mg, comprimé pelliculé
E35636F4548057157B65AEB697599B47BFBD50B4;1;HALOPÉRIDOL|5 mg;HALDOL 5 mg/ml, solution injectable en ampoule
95346B08584A7B3DC5E30210AC1135F0EFD2C024;2;PHOSPHATE MONOSODIQUE MONOHYDRATÉ|1102 mg;SODIUM (PHOSPHATE MONOACIDE DE) ANHYDRE|398 mg;COLOKIT, comprimé
4F8B6529E15DB0FE10AA122471EEAECBACF4D742;1;CHLORHYDRATE DE ROPINIROLE|5,7 mg;ROPINIROLE ARROW 5 mg, comprimé pelliculé;9DF89BD6EB1FAA8232746F24AC8E90EA89F1D0EF
C35811A0EAD2082A49D84DF574694F92D61C965F;1;CHLORHYDRATE D'AMOROLFINE|6,4 g;AMOROLFINE EG LABO CONSEIL 5 %, vernis à ongles médicamenteux;E77F9BAB43A8E2778B55541786BDFD76B54CCAE0
83AE53D916EBC4982E3EA5E2B5DF36BDFB45B19F;1;RACÉCADOTRIL|100 mg;TIORFAN 100 mg, gélule
69E722B28F9474D51C1A2F2B55F58848FA104153;2;PARACÉTAMOL|500 mg;CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ|30 mg;PARACETAMOL CODEINE TEVA 500 mg/30 mg, comprimé effervescent sécable
1F7C058340C974048A01C92A00CC63B1B7239963;1;CEFTRIAXONE SODIQUE|1,193 g;CEFTRIAXONE MYLAN 1 g, poudre pour solution injectable;C3C7A4AC9F18D8B27C800C9B2B3AC3924A46E0A5
F2044AD32135BC099195D5A2279DEB48F985B3D1;1;CHLORHYDRATE DE GEMCITABINE|;GEMCITABINE ACCORD 2000 mg, poudre pour solution pour perfusion;F34A619FBC9208346D2B3285147B633F25757BDA
B09BAB3EC5E089695E8FA24E4883CE734EBE2541;1;CHLORHYDRATE DE DILTIAZEM|300 mg;DILRENE L.P. 300 mg, gélule à libération prolongée
9F8FC6EA9D70804520BB2619DFBF4B1494AB8F9C;1;CHLORHYDRATE D'ÉPHÉDRINE|3 mg;EPHEDRINE AGUETTANT 3 mg/ml, solution injectable en seringue préremplie
26678CE9FBD42612E24193834EDEFAEC0D645F15;1;PARACÉTAMOL|1000 mg;PARACETAMOL TEVA SANTE 1000 mg, comprimé effervescent sécable
E3CD2B9A4F921EC01990E05624DA04219F26FF7C;1;OXYGÈNE|qs (sous une pression de 200 bar);OXYGENE MEDICINAL SOMAL 200 bar, gaz pour inhalation, en bouteille
434B2A8C5EAA2DBC282F19E7FFC1977F9CAE7878;1;MYCOPHÉNOLATE MOFÉTIL|250 mg;MYCOPHENOLATE MOFETIL EG 250 mg, gélule
32D92212DBE4D586E2D2883D1DB96EB25E5E4C7F;4;CHLORURE DE POTASSIUM|1,5 g;CHLORURE DE SODIUM|2 g;GLUCONATE DE CALCIUM|1 g;GLUCOSE MONOHYDRATÉ|55 g;PLASMALYTE 4 G5 VIAFLO, solution pour perfusion
1FEA949A06170AA2705B3E84DF1DFE3582CC7B06;1;CÉFUROXIME SODIQUE|52,6 mg;APROKAM 50 mg, poudre pour solution injectable;B6CD6775CC74A18E1BF8CA2B7EC8B8B91262C15D
0C94B4EF85F93819EA3986D4F6306C81FFABF9FF;3;CARBIDOPA MONOHYDRATÉE|13,5 mg;ENTACAPONE|200 mg;LÉVODOPA|50 mg;STALEVO 50 mg/12,5 mg/200 mg, comprimé pelliculé
8877656F01D378003C3E4E88DCD1DDA2259E5AFC;1;FÉNOFIBRATE|145 mg;FENOFIBRATE EG 145 mg, comprimé
533D1348968446A73DC85D05A6B3564AC6C06BDC;1;ATÉNOLOL|50 mg;TENORMINE 50 mg, comprimé pelliculé sécable
BB78843F2DBB20F45CE1EE14B0FCD5F1EC1BABB5;1;VARÉNICLINE (TARTRATE DE)|;CHAMPIX 1 mg, comprimé pelliculé;61B91D163E0E0BE43848ECD384A06B9782136607
88F27C47CE012B5286794F389275C350DE1E6114;1;ATÉNOLOL|100 mg;ATENOLOL MYLAN 100 mg, comprimé pelliculé sécable
323DB5B7E8A2C902FF1813F671067F2E2498156C;1;CHLORHYDRATE DE THIAMINE|104,00 mg;BEVITINE 100 mg/2 ml, solution injectable en ampoule;B51E38A75C8F35E88301F41FF1FBE3B6E43B63F1
